id,label,is_digital,type,strat_fold
a4db30239c6444c7a62363cdda7424eb,0,True,EGYPT/DL,4
a4dc2e8b0f8b4e74ae62734dd357db12,1,True,BENIN/DL,0
a4dde3c0c9504dae838d8b1fd51abdd5,1,True,MAURITIUS/ID,2
a4de28077b5a4beaa7d4e2595252997a,1,True,MOZAMBIQUE/DL,0
a4deee48e2054ebbbc1a4fdbdc0a658e,0,True,BENIN/DL,1
a4e3e217e18c4861bd55dfca90878fdd,1,True,MOZAMBIQUE/DL,3
a4e47e33baa747a7969b7f570cf621e4,1,True,BENIN/DL,1
a4e5745905ac4132be85d9ea19646900,0,True,EGYPT/DL,2
a4e8007b3d354c7983954dfacb7769b2,1,True,EGYPT/DL,3
a4e8389a53e045e79004fb504018f18d,0,True,MAURITIUS/ID,4
a4e9db7415b8493291feb941c7c01d83,0,True,BENIN/DL,3
a4eb2f391d1f40978ea62cf6eb7aec7b,0,True,MOZAMBIQUE/DL,0
a4eb400815ad49ee86e5bb64f609c553,0,True,GUINEA/DL,1
a4ecf0a5faa946349b7bc63e679ac0a1,0,True,EGYPT/DL,2
a4ed7177ba8646d7843e81e07a3ae4aa,0,True,MOZAMBIQUE/DL,2
a4ed9a0f7ab7478d94cf3e2091a46197,0,True,MOZAMBIQUE/DL,0
a4edfbe9ec984e94a20a665dfd602299,0,True,GUINEA/DL,3
a4eee90c3b624844a747a55053692272,1,True,EGYPT/DL,4
a4f12e75abf445318565e8a38d7b576d,0,True,MAURITIUS/ID,3
a4f4f8ed20d943a09cf40ed9c9371f69,0,True,GUINEA/DL,3
a4f5798fef8643a097e4ba0e11899414,1,True,EGYPT/DL,2
a4f58a3651464f60b9bc2eec03e81b65,1,True,MAURITIUS/ID,1
a4f5af04d74140f397ba0cfa974060fe,0,True,MAURITIUS/ID,3
a4f821fc248d4b739f766b2d38d89bf4,0,True,GUINEA/DL,3
a4f82bd862904aaba288d9a174b85539,1,True,MOZAMBIQUE/DL,4
a4f8dd4a6a1544d39d8337b6a20b37ec,1,True,EGYPT/DL,1
a4f8ef16ae66461590da4a1baa1cef99,0,True,MOZAMBIQUE/DL,3
a4fad13e18104d958b32197cbae52652,0,True,MAURITIUS/ID,3
a4fce809d0f1422b85263a7a3a5dcec1,0,True,EGYPT/DL,4
a4fdd9717e4b4d368c5405b50584588b,1,True,MAURITIUS/ID,1
a500005e48664e87b0ea768202624bf1,1,True,EGYPT/DL,4
a5022a47ed484feea3f80c8266dbae1d,0,True,BENIN/DL,4
a502659e0eae4a448a07d58b106cfdbe,0,True,GUINEA/DL,4
a5029e05755241bda695df2955e1b553,0,True,BENIN/DL,3
a5035a9e05fc406780cdf9db284ff5a2,1,True,MOZAMBIQUE/DL,2
a5044905a880495ca18605b499cdecba,0,True,BENIN/DL,4
a504d5cedc1c4368832a2bd77fef31be,0,True,MOZAMBIQUE/DL,1
a504da04dede44d988758a54c1399954,1,True,MAURITIUS/ID,0
a50512396d2b475f84ad702bb2630cb3,0,True,MOZAMBIQUE/DL,3
a505450b01314166a33c840547c8b9da,0,True,MOZAMBIQUE/DL,0
a50836ced0fc43079360b070c277a6ba,0,True,BENIN/DL,0
a508e9f87b0d4ac89f96219b60bc5c1d,1,True,GUINEA/DL,1
a5091cabd0ee4b2aa4fed1f44f1e6d37,0,True,GUINEA/DL,2
a5096e26d6bb4098ae7c2d61d064f1c0,0,True,MAURITIUS/ID,1
a50972295efa47d4bd0c011f16bf3472,0,True,GUINEA/DL,3
a50c80d7a89e491f81d716ab796ec4d2,1,True,MOZAMBIQUE/DL,2
a50d0b4e67f34c5f89f5cd18a5b03322,1,True,MOZAMBIQUE/DL,1
a50ee4bdea074d8192931f2baa8b5736,1,True,EGYPT/DL,3
a5109cc45efc43d59f1c4d63897d4494,0,True,BENIN/DL,4
a51361f5e904473bbe62067d2bea879b,0,True,BENIN/DL,0
a5136cdb3b24465d95a0dbcfd67fc94d,1,True,GUINEA/DL,2
a513da00cc834b2fb31699e802fbaef9,1,True,BENIN/DL,0
a518e58e5e6348a1a518df5f238de18c,0,True,EGYPT/DL,0
a51908ac8597407782134d44452697eb,0,True,MAURITIUS/ID,2
a5194df06b8f4b54a227ec1161415498,1,True,GUINEA/DL,4
a51ba3f080c1436fb964604fb839e270,0,True,GUINEA/DL,4
a51bb9b7a7154a809d5081141cd19795,1,True,EGYPT/DL,2
a51dd2e8170b4b4d9e2ad2b8564c2ac5,1,True,EGYPT/DL,0
a51e68c2c94d4b8eada192b6d05a716b,0,True,EGYPT/DL,2
a520add339bd460891e58baae0754f8e,0,True,GUINEA/DL,0
a52119715f9142d3a4bfdbc61a130d5b,0,True,EGYPT/DL,0
a5236d5c0cb9444885b5a457026b5523,1,True,EGYPT/DL,3
a52378b3f2f3489ab8666666cdd1a90d,0,True,EGYPT/DL,1
a523f1ea50224628951aab41d0b16ccf,0,True,MAURITIUS/ID,0
a52455cdebf84be8a85b1891ac5253dd,0,True,MOZAMBIQUE/DL,3
a5245b78c94641ad90487e4ca7d6d498,1,True,EGYPT/DL,3
a5256b16de8c4132bcb58cb8ace267ca,1,True,EGYPT/DL,3
a52907d4463b4e118c1599e8243836d4,0,True,EGYPT/DL,1
a52a534e9b0a49b89b33d8bcefba4b8f,0,True,EGYPT/DL,3
a52b43e8be314b58a37222114d94b2a7,1,True,MOZAMBIQUE/DL,0
a52ba99ddc4744db8ce925022463d480,0,True,MAURITIUS/ID,4
a52c05c1d4aa4c5daafa4bf6043efdcc,0,True,MAURITIUS/ID,2
a52d09a8fb83458c9f959d4b88f3ccd6,0,True,GUINEA/DL,0
a52e3c79faf8405f93a08ba62130fb14,0,True,MAURITIUS/ID,4
a52e45d3ff6c48caba7b460525e7cfc2,0,True,GUINEA/DL,0
a52e6a09c59c4d66bb71a7eebfd4adbf,1,True,EGYPT/DL,2
a52ef1c536f34a4d9b8c4a0f78b93959,1,True,GUINEA/DL,4
a52fb382e13648a5b9d3d3b97a07bea5,0,True,GUINEA/DL,4
a52fbfe3bd7141d2a6e685dc3e233191,1,True,MOZAMBIQUE/DL,0
a52feb81cc8740af83831ba54a7a8389,0,True,MOZAMBIQUE/DL,0
a530b1c01c8542d0817985786952aa87,1,True,MAURITIUS/ID,0
a530c6438cdd44b5a719aea5cc240ca2,0,True,GUINEA/DL,1
a530d5293b3a44b3802935e7e19c2808,1,True,BENIN/DL,0
a5327101f14b4e73b3918fc563ac4ba3,1,True,GUINEA/DL,1
a5341095e1a04c3daa78ce895aee06d9,1,True,BENIN/DL,1
a534dc4215f14d6985c46c1f63493485,0,True,MAURITIUS/ID,0
a5351f9950ec4cc7a063f3f145ab5846,0,True,MAURITIUS/ID,0
a535ac5c97f4479793794bdcd6a30362,1,True,GUINEA/DL,2
a5371b63671c47498476b60f3131b204,0,True,MOZAMBIQUE/DL,2
a537c1fae2f64517b55f73e2a85fc7d4,1,True,EGYPT/DL,4
a53907a47c3d4e5a8170c86c190499d2,0,True,BENIN/DL,1
a53a413065f9422190ff71bec9944af6,1,True,MOZAMBIQUE/DL,4
a53afc8ecc254c60994a203d225d8ba1,0,True,BENIN/DL,3
a53b2156eab14be58e5367c4826ad696,0,True,BENIN/DL,2
a53bfe6cf03b4a51bb9d37421d46b3ca,1,True,EGYPT/DL,3
a53ca0197cda4a79a5b149a62bc5faa2,0,True,EGYPT/DL,1
a53cb19e87f1450dacef152cba312bcb,0,True,GUINEA/DL,2
a53d74870696477ea9ec689cebf63c9c,0,True,BENIN/DL,3
a53d85cac7444135a2cd7f0b6061fa2d,0,True,MOZAMBIQUE/DL,2
a53e2255f3e444438c5a9402bafe0f73,1,True,MOZAMBIQUE/DL,3
a53e49d1d5a44b438794786fde36ce64,0,True,BENIN/DL,2
a53f50e6dd35462fb8a66a8c161832fe,1,True,MAURITIUS/ID,1
a53f832dacf141c2a0418a56109328fb,0,True,GUINEA/DL,3
a541802e45db46c1aa89a470931385af,0,True,MOZAMBIQUE/DL,2
a541bebc174149669e93198ab67ebc16,0,True,BENIN/DL,0
a54283b21cb043fea9ca5fa125585ae6,1,True,MOZAMBIQUE/DL,2
a54350eafe9a43258efb6e571e88ab5c,0,True,BENIN/DL,2
a543f3a2418e4c35b9a7b1dde61d0b10,0,True,BENIN/DL,4
a5440550976940968d2c662f838048a7,1,True,GUINEA/DL,1
a5442b4d0e3e49caaad6798c128eb49c,1,True,MOZAMBIQUE/DL,4
a54587b49d13499fb5f2579e56ada67c,1,True,MAURITIUS/ID,3
a54746e2db5148998348829265b609fe,0,True,MOZAMBIQUE/DL,1
a5489e9a5dab4035bf3a95080a7bb1e3,0,True,BENIN/DL,3
a54a28221ec44a58988c54842a5c766b,0,True,MOZAMBIQUE/DL,0
a54e99aa32034e439244f16f1069016e,1,True,GUINEA/DL,1
a54f54a511504ce7b290dd15ffba2aa5,1,True,GUINEA/DL,3
a54f699b2e9e4e7db7576acc9ccc1a91,1,True,EGYPT/DL,4
a54fdf1a25b944558af00d72e01c105d,0,True,GUINEA/DL,2
a55028d9f914459f8fc99a9247b60447,1,True,EGYPT/DL,3
a55048797a5c41cca7ddfadbf8d2e9b4,0,True,GUINEA/DL,1
a551f8091c794318a0f56626279f21e0,0,True,MAURITIUS/ID,4
a551fec08eb844f3b85d8e6515a49886,0,True,MOZAMBIQUE/DL,0
a5531013506849f2832f24d4db482d1f,1,True,BENIN/DL,0
a5549eff6dc2448fb81974a3fdcc221a,1,True,EGYPT/DL,3
a5552a30e29d4524a591892e0a7d26f1,1,True,MAURITIUS/ID,3
a557c50391354d77901edcab41cfd6f5,1,True,MAURITIUS/ID,1
a5581edbcfad4826aba34924a2876d8f,0,True,MOZAMBIQUE/DL,0
a55836b284324d0ca48153619e6515d4,1,True,MAURITIUS/ID,2
a5584944f2264e7aa588d62506844500,0,True,BENIN/DL,0
a558dcd49907428aa4cbabfc94505397,1,True,GUINEA/DL,2
a55a5c9418994a8b93c7ad2b0b57d40f,0,True,EGYPT/DL,1
a55ad60505594d05aacc6762efd766e8,1,True,BENIN/DL,2
a55aeeff077a47ea993d969374861538,1,True,MAURITIUS/ID,2
a55af2a7142b4cd1b8832b2a669fcc21,0,True,EGYPT/DL,2
a55b232177e4490896a9db477eff0d46,1,True,BENIN/DL,0
a55d3331f5ee41a4a516d0691f5a60e8,0,True,GUINEA/DL,1
a55d37f4f1cb407881cd7bddc8553ac1,0,True,GUINEA/DL,1
a55d4e17d5564b889a5b80dbab8ec420,0,True,MOZAMBIQUE/DL,2
a55d687534b44a55bef11debc08f33e8,0,True,EGYPT/DL,2
a55e6d8023bc44fc8f94cadb68f8e0c3,0,True,BENIN/DL,1
a55ee6cebd004ef980b8cc4d41580179,0,True,BENIN/DL,4
a55fb5da8512467b89ac6d2edac64e60,1,True,BENIN/DL,1
a55fcab2f08e41eea31efaa94c1ab21e,1,True,MAURITIUS/ID,1
a56142e57244493cb478d2dc9984687c,1,True,EGYPT/DL,1
a56227f384c842759897a02c154d05db,1,True,MAURITIUS/ID,1
a56270a1be0c4c58aec5369a1f6ebc1f,0,True,EGYPT/DL,2
a562db318c924528b80d85eed650c95c,0,True,MOZAMBIQUE/DL,0
a564f60f7a9e4374b7b22657620ec88c,0,True,GUINEA/DL,1
a565c6072d404be7a202b39028b93326,0,True,EGYPT/DL,1
a5673b8c3996492c8e032ba400d06cf9,0,True,BENIN/DL,0
a56752a75df7414ab2b89f7bab65bc76,1,True,BENIN/DL,2
a5676257eccf46809c7e2767408afb50,0,True,GUINEA/DL,3
a5696eae54fb419eb5f2f31a0268b56a,0,True,MOZAMBIQUE/DL,1
a569de2e825f4a96b778519d359edff5,0,True,GUINEA/DL,1
a56a159597664c8687019e86fa5f3ab1,0,True,MOZAMBIQUE/DL,1
a56b2721521f4395addd7db947b148e3,1,True,BENIN/DL,2
a56c882c8be540ac9425328637b78979,1,True,BENIN/DL,3
a56d327f4bb14dcd8b01944b172fa370,0,True,EGYPT/DL,0
a56e93b69f5042bcba5824a063b4ce17,0,True,MOZAMBIQUE/DL,3
a56f008aae544dd697ae46cff3e01f38,1,True,BENIN/DL,4
a5716835bb4b4422a2d2a28f1d78b3d8,0,True,GUINEA/DL,3
a5720a5d501f4fbd8172cd242258a428,0,True,MAURITIUS/ID,2
a5724e005d494b86938d5b717e65d3dc,1,True,BENIN/DL,1
a572f94e3dec4419b45b215fe65fa544,0,True,MOZAMBIQUE/DL,1
a5731704fedb48379b2cbd333ca11c41,1,True,MAURITIUS/ID,3
a5735558622a4f64827ba5f6a5e64de5,0,True,MAURITIUS/ID,2
a5739ab6fd8345dba2100029982542f2,0,True,BENIN/DL,0
a573aa85136949708633543d047a6b5d,1,True,MOZAMBIQUE/DL,2
a573c66c7f074b1091718130d276cb6f,1,True,EGYPT/DL,4
a573dc2bc67a414386e9ae17c5732163,1,True,EGYPT/DL,1
a5753fb6df3f480f9428fcb1b2b353cc,0,True,EGYPT/DL,1
a575bff2fe9642cfb3e9d887e52de5d8,0,True,EGYPT/DL,3
a5763666f854430290e52edbc87b1e4b,0,True,BENIN/DL,4
a5774e45f2ad432eb0e4d86fe2dcf466,0,True,MAURITIUS/ID,0
a578433901da4291904bd8cc61ad4029,1,True,MAURITIUS/ID,2
a57a7decc5bd4d7282a7b9881f10e553,0,True,GUINEA/DL,0
a57aea2587854b428bd9d55e2a002d42,1,True,MOZAMBIQUE/DL,3
a57b6c48c5a64857abae6ea60fe0485e,0,True,MAURITIUS/ID,0
a57b6f99ff8e4923858dcd638e1331de,1,True,MAURITIUS/ID,2
a57ba866018846b69a96744aa4b1e32c,1,True,MOZAMBIQUE/DL,4
a57d0811bb6943d18930951bfe10d619,0,True,MAURITIUS/ID,1
a5803a5e56ad4133adf226d6d03696d3,1,True,EGYPT/DL,3
a58054b01db34f929b4d03477e4b1289,1,True,BENIN/DL,2
a5807dfb4f284177a04c02cb7bcdc31b,1,True,GUINEA/DL,1
a5808fc45a7a4a80b058cb763770903e,1,True,MOZAMBIQUE/DL,1
a5819f5b3d4c40e0be184c83f2e1a3f2,0,True,MOZAMBIQUE/DL,3
a581c2a72550450f85090870d7971f43,0,True,BENIN/DL,2
a582bbe532664406a5404b2cae0cf0b5,1,True,MAURITIUS/ID,0
a583527cbc54476c8d09effa98fd8e03,0,True,GUINEA/DL,0
a584fc39e67c4e0f9bed7a305cce58ab,1,True,MOZAMBIQUE/DL,2
a5857349a26a4653b2f9b140e3cc2f22,0,True,MAURITIUS/ID,3
a585cca554d341efb811405eb0920870,0,True,BENIN/DL,3
a586e089305c49898dd1af1dbb9c9071,1,True,MOZAMBIQUE/DL,0
a5879a25653e4a08803cd467a66c3972,1,True,MAURITIUS/ID,1
a58841bec4d84048a9a15c3d7e8e0fb2,1,True,BENIN/DL,1
a5884deb4a734bb3a3b3fefb7c9f5e1b,0,True,MAURITIUS/ID,3
a5887786695b4fda98b61dea6e025b04,1,True,GUINEA/DL,0
a588797f06a5424eae36b0392fe14264,0,True,GUINEA/DL,3
a589dbbe30414c9ba68ec5b434b9bbe3,0,True,EGYPT/DL,4
a58a41a5b1a748cfaebc91203f1e9467,0,True,BENIN/DL,2
a58b922ad9f94e9c8425581a9e057738,0,True,EGYPT/DL,1
a58ce1e966524fc2a8fdea0a7a44e956,0,True,MOZAMBIQUE/DL,3
a58da019cb5c4503991ba52f33015569,1,True,BENIN/DL,4
a58e2c1792984dd29a56e93f93db4852,1,True,MAURITIUS/ID,4
a590787def5f4d38a21224c629f733ee,0,True,GUINEA/DL,3
a590bf6a5b334cf0b8840fb596eccf97,1,True,EGYPT/DL,4
a5911839a5ee4174a525cd575b23a9fd,0,True,EGYPT/DL,1
a59158a7692140e0b23fcc516194cb23,0,True,BENIN/DL,2
a592a4cf109940ebb828f09325e5099e,0,True,MAURITIUS/ID,2
a594e69f6cec4661bc136997fd97aacc,0,True,EGYPT/DL,2
a595c7ab133e414283acb38d90f7af44,1,True,BENIN/DL,3
a59618d6f22b4553ad494b879d5cee0e,1,True,MAURITIUS/ID,1
a596a925424042268f0489e116167ce5,0,True,MOZAMBIQUE/DL,0
a59a7a378f5c498a89e91283d9173ae2,0,True,GUINEA/DL,3
a59a84cf95ec424daf9f846134c27944,0,True,MAURITIUS/ID,1
a59b60068e074af8bf0336c68ca13c61,0,True,EGYPT/DL,1
a59c9e4669d445b7bb09ce0b8828d793,0,True,MAURITIUS/ID,3
a59d8488b8464ce0b1fcacad263f5daa,0,True,GUINEA/DL,2
a5a4648146584806b10a1c68cf01b290,1,True,EGYPT/DL,3
a5a70fe8978643fda928e0400bff5b0c,0,True,MOZAMBIQUE/DL,0
a5a71a844df6453ba1445eb05d6ee1d3,0,True,BENIN/DL,0
a5aa06ff2a54482eb6610bb5c3552b95,0,True,MOZAMBIQUE/DL,3
a5ad2bfa83444b088723337de5c73e1a,1,True,MOZAMBIQUE/DL,3
a5ad4918710843a0bfd70f774ae2a909,1,True,BENIN/DL,2
a5adb2ac1f654221b24ef99b664847c4,1,True,EGYPT/DL,0
a5adc3dd54294120995bd69552af67bc,1,True,MOZAMBIQUE/DL,4
a5ae9ef69baf4aa59e3b380863187cc3,0,True,MAURITIUS/ID,3
a5af1184bf3a44318aa6d997dfc5bcde,1,True,EGYPT/DL,0
a5afc41a318749328152c29b09275555,1,True,GUINEA/DL,3
a5b10cda481445d696f4635e89ac432b,0,True,MOZAMBIQUE/DL,0
a5b13d159a704764a186960b28e68bff,0,True,MOZAMBIQUE/DL,3
a5b1bd20e6254d4bac6bc82c051657b6,0,True,MOZAMBIQUE/DL,3
a5b1d3c478ac4043a69cefbce39de736,1,True,MAURITIUS/ID,3
a5b2de5e7fd147e5966216028dd7e7f4,0,True,MOZAMBIQUE/DL,4
a5b33a9784ca41cc8d1d314b38a785a9,0,True,BENIN/DL,4
a5b59d3e25c7460fa550804bd8e8abce,1,True,EGYPT/DL,4
a5b6a4dbaeb14d9a9e3959b05ca9106d,1,True,GUINEA/DL,3
a5b6c10e8c9c4a93a87db3edefae1e6b,0,True,MOZAMBIQUE/DL,1
a5b6cba3a41f4cfd859f498a4694a558,0,True,MAURITIUS/ID,2
a5b7442217fe4af993975fde99902955,0,True,GUINEA/DL,1
a5b8719f31ba49dc9a88104facc7c701,0,True,BENIN/DL,2
a5bb3800e7e24e1f95cf5877cc9fb2f6,0,True,BENIN/DL,3
a5bd3f3b5209452a8715068a0936622b,1,True,EGYPT/DL,4
a5bd7a24598f4e83b7e751b5dc7ce750,1,True,MAURITIUS/ID,1
a5bdf6ef1f5244099eb8c52c7752c37b,0,True,EGYPT/DL,2
a5be5c4447024fb3a9951e9da91e60f1,1,True,MAURITIUS/ID,4
a5be8b19486b4be3a2375ca4586a71a8,1,True,MOZAMBIQUE/DL,4
a5bf116b4bd6459db509d208b9c280b8,1,True,GUINEA/DL,1
a5bfa1c396fd4724aef111de05cb0025,1,True,EGYPT/DL,4
a5c1f08a79664aee852ac6dce8062bfc,0,True,BENIN/DL,0
a5c24740993341fb895b83548d1b281c,0,True,MOZAMBIQUE/DL,4
a5c3ca14fdc44dfb8ea1ad2b767c08e1,1,True,MAURITIUS/ID,3
a5c41a2c233e4923907e64e6ca3333c5,0,True,MAURITIUS/ID,2
a5c468cf12c8449ca238c9bd14beb15f,1,True,GUINEA/DL,1
a5c4da1827a442ed963068bc9ee8c19f,1,True,GUINEA/DL,2
a5c5272120d447dd9924a5331e81b45a,0,True,MAURITIUS/ID,0
a5c52a8b1d9f418280da2173c6b8a76d,1,True,EGYPT/DL,4
a5c62d95a52f4e398bbe13005b700d67,1,True,EGYPT/DL,1
a5c8023162144a13afe07728c874332e,0,True,EGYPT/DL,1
a5c870c2eb1f45b9814e6be83d218811,1,True,MAURITIUS/ID,0
a5ceaececf6940e69118386b13c6f141,1,True,GUINEA/DL,2
a5cf1d49b7dd452c9c78ae92144271a0,1,True,BENIN/DL,2
a5cf8851c67840c3a26ca3452019b423,0,True,MOZAMBIQUE/DL,2
a5d15d31f6104979b453d69170000a13,0,True,EGYPT/DL,1
a5d1e67d10784fd5a660787600fd1afc,0,True,MOZAMBIQUE/DL,2
a5d369b3443e4fb2b4b5f5d91efe26f8,1,True,MAURITIUS/ID,0
a5d3f651030d4d659f81aef72d8d3109,0,True,BENIN/DL,1
a5d4dfa1d7384589a7c9ade8ad343b74,0,True,MOZAMBIQUE/DL,2
a5d64f8e831c43acae8db24274a076c7,0,True,BENIN/DL,3
a5d661d3d7354b438054fd2a935db742,0,True,MAURITIUS/ID,3
a5d743a2b14e47cda9bb658848fb34b9,0,True,GUINEA/DL,4
a5d7c163d1dd4d3182f6efa891f3e557,1,True,GUINEA/DL,4
a5d84b8401f64a64835d30c0f83be99a,1,True,MAURITIUS/ID,3
a5d8fe9c29634c698e6c7ad70d5d65c5,0,True,EGYPT/DL,4
a5dadbdcd7f14b63b5b19566f12b9e6f,1,True,MOZAMBIQUE/DL,4
a5db310fb8044279897567e0db922e0b,0,True,GUINEA/DL,3
a5db7abe7490467db4c0b50d3cec6a78,0,True,BENIN/DL,0
a5dbd203b49c42069224f60bd25bc3cd,0,True,MAURITIUS/ID,0
a5dd11b08b094c29b4ba2aef20b47d8a,0,True,EGYPT/DL,3
a5de6c03125842bf83834df45edaa9f7,0,True,MOZAMBIQUE/DL,0
a5df3cd319ac4ab5addcc39bbd6ac3e4,0,True,MAURITIUS/ID,3
a5e2021f051d4da0995a866a7cf6effe,0,True,MAURITIUS/ID,4
a5e2da66a2624e2db257a0219a8b4b18,1,True,EGYPT/DL,1
a5e476131a25469c89191badf060e25a,1,True,MAURITIUS/ID,4
a5e4846b22d241fca6abe96cbc8c86ce,1,True,GUINEA/DL,1
a5e529607e54423b869c055597296205,0,True,BENIN/DL,2
a5e642c74d2a4185bbe329d5ca670373,0,True,MOZAMBIQUE/DL,3
a5e7e8650e2c4d93984db2ed101b5127,1,True,MAURITIUS/ID,3
a5e8e6bbb2c04de39e87ff49b95ee1d0,0,True,BENIN/DL,4
a5e9b278fac445c38ee5a00adbb7a14e,0,True,MAURITIUS/ID,0
a5eb0c758cc846d3b9ac1ed4fb2118e4,0,True,GUINEA/DL,1
a5ebb3f930204494a2f70e90d763d6fc,0,True,EGYPT/DL,4
a5edbdfc74bd485ea9994179e0d77425,0,True,MAURITIUS/ID,1
a5ee896858da4a63a8b40fca9c192e16,0,True,BENIN/DL,4
a5ef2297263846e1ab3f2938e2b7d7a8,0,True,GUINEA/DL,3
a5efade2f6ab447da110e3d1f322c132,0,True,EGYPT/DL,0
a5f17750a9964262b6b2e127794e3b75,0,True,MAURITIUS/ID,3
a5f1ebce81094845b9b74d053d8c2769,1,True,MOZAMBIQUE/DL,0
a5f2951bdfeb4726bf9e27d937b23993,0,True,MAURITIUS/ID,1
a5f2df18722c4fb3a5df7ff49592f62c,1,True,MAURITIUS/ID,4
a5f39414fa444ceeb34b85318a98e20e,1,True,BENIN/DL,1
a5f9168dfc0c4447b595b852a647efd5,0,True,BENIN/DL,1
a5f979c31bb3419fb3e53fd7d1495352,0,True,MAURITIUS/ID,3
a5f9cffe5181492d8493c2caddd2bd24,0,True,MOZAMBIQUE/DL,2
a5fc3980fbf443158b94e4a0ee9b7465,1,True,BENIN/DL,0
a5fcbf5710c54f40901df78cb2020369,1,True,MAURITIUS/ID,3
a5fd0c2cc710479d814d62124a275b77,1,True,BENIN/DL,0
a5fe5d1fb17a49258e67491079b85d43,0,True,GUINEA/DL,0
a5ffccab24364c81bfc094762f36e039,0,True,BENIN/DL,4
a60023ea65be403786592eeabed8057b,1,True,MOZAMBIQUE/DL,2
a6018b819ff3463a99a5a8cdae84ead9,0,True,GUINEA/DL,2
a601e609e8b14d18ac53c1e407c1e045,1,True,BENIN/DL,3
a602ae5dfe314e90bf95ef53953fa9d1,0,True,MOZAMBIQUE/DL,4
a603ae4dc3f04a54a8e5582ef896ea1a,0,True,MAURITIUS/ID,4
a605cb3abb5d47859c3716460ae5a593,0,True,EGYPT/DL,3
a605ccbf4d9f4a71812c0a7227491521,1,True,EGYPT/DL,0
a607345d81a740599179b27760de0f3f,1,True,MOZAMBIQUE/DL,4
a60846e7726e423da017680bcfa2d731,0,True,BENIN/DL,4
a60847d47d0d44b5b4f3b47d5d4f775d,1,True,MAURITIUS/ID,2
a608b9f51e034973877284c9a09c434e,0,True,BENIN/DL,2
a6095b911c304a27af0c21bbbca21441,1,True,BENIN/DL,3
a609fdaee6124741ac257bebc2b783cc,0,True,BENIN/DL,2
a60b1cf57c0147169e3aa9a2bbfcd630,1,True,EGYPT/DL,3
a60cac5dfd0d4399b295fce70cb9acd1,0,True,MAURITIUS/ID,2
a60d51bbb6944aa4a68aefbf4e6e09b7,0,True,BENIN/DL,4
a60f29922a3f43ec9d93d6c6056651ed,1,True,MAURITIUS/ID,3
a60f5a3ec7aa4c96a3f274d05e44e5a7,0,True,GUINEA/DL,2
a60f767c1b504b82abfb2d42a985031e,1,True,MAURITIUS/ID,1
a610fbaec50147ff9e251dac3d62fb5a,0,True,GUINEA/DL,2
a61167dda8c84d5abe4f2d72eee92ee7,0,True,GUINEA/DL,4
a61342d42e634542b25f0efd439e3243,1,True,EGYPT/DL,3
a615b8a4f16f42fd8e44f1ee781b5666,0,True,EGYPT/DL,0
a619fc3fd1fd4471a1318e15fb8e4bdf,1,True,MAURITIUS/ID,3
a61a0840c53e4286aa3e9f6bb68c468d,1,True,GUINEA/DL,1
a61a627553704cf5847c03251a781d5f,0,True,GUINEA/DL,2
a61b3a6f73984b8b9bd641d627484ce7,1,True,MAURITIUS/ID,0
a61b9b3c21584574bd57d6ea87b1cebb,1,True,GUINEA/DL,3
a61dbe61872042019d0970424d28cc39,0,True,GUINEA/DL,0
a61e7468a16b4db484946133f77f6435,0,True,MOZAMBIQUE/DL,3
a61f0c5fe459492694ff57912c655cd5,1,True,MAURITIUS/ID,4
a6213e690a9147cea9667563352509cf,0,True,BENIN/DL,3
a623dd84c44741688601018ea7de49d8,0,True,MAURITIUS/ID,1
a624ade42de14a358b4448799cdcb150,1,True,GUINEA/DL,2
a624c61b400e4f32b7254f39340536db,1,True,MOZAMBIQUE/DL,1
a6269a843c2a4c57b8ae93ae02beb77b,0,True,MAURITIUS/ID,0
a6286ef6daa545c7859b1e7205c66a5f,1,True,EGYPT/DL,1
a6292f4cf82c4ed49cb8e383ff496bc2,0,True,MAURITIUS/ID,2
a629e69dd2f146a9b841611099ac99a5,1,True,MOZAMBIQUE/DL,1
a62a91c8e2654903b42ae466e72a088c,0,True,BENIN/DL,4
a62b4f75b0cc44f8848e0027a8541a9d,1,True,GUINEA/DL,1
a62be85cfccb44f8bc5e9ba4ac44f2aa,0,True,MAURITIUS/ID,1
a62d015829414e14b7867d7b9082658e,1,True,MOZAMBIQUE/DL,1
a630da98a2794f2c8b3fcf51473ad6c0,1,True,GUINEA/DL,3
a6311958ea3a4edfb85ecbd40ca23cb8,1,True,EGYPT/DL,2
a632a214894d4373b46d7fe9be1e271e,0,True,MOZAMBIQUE/DL,4
a6355e77af0d4c129fd27bf59b894a83,0,True,GUINEA/DL,0
a63562076b334cc683da7fa26b5e4530,0,True,EGYPT/DL,2
a63626ef29854b5cad6d96b20ca6c16d,0,True,MAURITIUS/ID,0
a63906b08a894986ae770b7b80f4ad37,1,True,MAURITIUS/ID,4
a63ab4d7eb3c417c910bcd8860433c4b,1,True,MAURITIUS/ID,1
a63bd074e64948cf8fad79c8ba745300,0,True,EGYPT/DL,1
a63c75c815df43d4a724a99af021aa8d,0,True,GUINEA/DL,3
a63dd0572e15441990d077e90517192d,0,True,GUINEA/DL,1
a63e6f0c5c15400ab8ab678a1535c76e,1,True,GUINEA/DL,3
a63eb7c9e06f41da943be94e115e00c5,1,True,MAURITIUS/ID,4
a6403d87c3f044f589df48046b866cd4,0,True,MAURITIUS/ID,3
